Patient_ID,Medical_Record_Number,Visit_ID,First_Name,Last_Name,SSN,Date_of_Birth,Gender,Street_Address,City,State,Zip_Code,Phone_Number,Email,Insurance_Provider,Insurance_Policy_Num,Group_ID,Admission_Date,Discharge_Date,Attending_Physician,Facility_Name,Primary_Diagnosis_Code,Secondary_Diagnosis_Code,Procedure_Code_CPT,Medication_List,Lab_Result_ID,Blood_Type,Notes_Comments
2dc0e8a3-5998-4fb9-8bae-f7811b2df570,7784234,VST-17513805,Kelli,Hurley,476-66-9400,1937-09-27,F,299 William Route,North Bradleyfort,NE,43074,001-676-669-4577,kdavis@gmail.com,Cigna,X11542373,GRP3909,2025-01-19,2025-01-29,Dr. Brown,Johnburgh General Hospital,E11.9,N39.0,72484,Metformin,LAB-3030202,B-,Patient strictly confidential. HIPAA Protected.
dc22142d-188f-442a-a68a-6bb26ebd055e,1097072,VST-84494719,David,Molina,676-78-1974,1987-01-13,F,733 Jenkins Land Apt. 614,North Erikaborough,CA,22193,(843)974-6668,criggs@gmail.com,Aetna,X62345403,GRP4572,2024-07-05,2024-07-06,Dr. Johnson,Sherylborough General Hospital,E03.9,E03.9,18050,"Atorvastatin, Levothyroxine",LAB-4320704,B+,Patient strictly confidential. HIPAA Protected.
4297fb62-c4e7-49d7-9bdf-458cfcc12634,6007781,VST-97129155,Cody,Casey,239-26-2693,1958-07-21,M,502 Hayes Rapid,Lake Nicoleborough,KS,78497,(730)455-6836x5078,jacksonmichelle@hotmail.com,Aetna,X30755512,GRP6013,2025-10-07,2025-10-10,Dr. Rodgers,Vaughnbury General Hospital,E78.5,B34.9,29524,"Metoprolol, Gabapentin, Metformin",LAB-4455266,O+,Patient strictly confidential. HIPAA Protected.
b612943e-9e99-4369-84a8-b835bb642682,1096822,VST-80444062,Tyler,Cox,045-73-2702,1998-10-15,F,038 Timothy Road,Kellyfurt,AL,73464,+1-949-945-2137x22328,shannonestrada@gmail.com,Kaiser Permanente,X80413390,GRP9695,2024-04-13,2024-04-20,Dr. Young,Port Kevinview General Hospital,E03.9,J01.90,93430,"Gabapentin, Furosemide",LAB-3655792,A-,Patient strictly confidential. HIPAA Protected.
3f8ee78a-eb88-43c9-87e1-9d06319b7379,8622050,VST-22103243,Keith,Parker,294-44-1082,1936-04-23,F,577 Kim Views,Lake Erica,MS,45590,(967)273-9158x3713,zunigakaren@gmail.com,Humana,X60596062,GRP7999,2025-04-12,2025-04-20,Dr. Williams,Lawrenceberg General Hospital,F41.1,E03.9,12440,"Metoprolol, Simvastatin, Lisinopril",LAB-7556786,B+,Patient strictly confidential. HIPAA Protected.
a4ee082d-20ff-4255-b68e-ad3ee6a44baf,9528437,VST-87738690,Jeffrey,Lee,235-56-8943,2014-04-22,M,963 Byrd Stream Suite 267,South Lisatown,RI,18524,675.909.9961,medwards@hotmail.com,Cigna,X86786443,GRP8235,2024-02-27,2024-02-29,Dr. Barker,Samuelland General Hospital,I10,M54.5,53935,"Amlodipine, Sertraline",LAB-7834990,O+,Patient strictly confidential. HIPAA Protected.
1ff4df86-3cb0-4765-81bf-b227f1e57968,2960241,VST-88106954,James,Turner,856-72-5155,2005-01-11,M,502 Parsons Fields Suite 765,Leeland,RI,07151,+1-514-852-1025x777,walkerkathy@hotmail.com,Humana,X40713996,GRP7195,2026-01-01,2026-01-09,Dr. Boyd,Fordchester General Hospital,F41.1,I10,54381,Furosemide,LAB-8501579,A-,Patient strictly confidential. HIPAA Protected.
eecae606-2266-4f20-8876-516041a86d6f,3168648,VST-65903576,Elizabeth,Hamilton,220-14-6280,1947-01-19,F,12682 David Falls Apt. 196,Mendezton,OK,03594,001-845-807-2107x992,paulastewart@gmail.com,Blue Cross Blue Shield,X20426854,GRP9976,2025-02-28,2025-03-01,Dr. Henderson,Chamberston General Hospital,N39.0,F41.1,93606,"Amlodipine, Atorvastatin",LAB-0766940,B+,Patient strictly confidential. HIPAA Protected.
cced8bcc-cf35-4c14-9dfe-2bcf5e802e05,2319706,VST-79921385,Dylan,Harris,463-83-6331,2021-08-21,F,02654 Elliott Rest Apt. 561,West Bonniefort,IA,23820,267-944-9939x991,leecassandra@gmail.com,Humana,X91882098,GRP6396,2024-02-05,2024-02-13,Dr. Shea,Port Edwardton General Hospital,J44.9,I10,92548,"Gabapentin, Levothyroxine, Omeprazole",LAB-5011483,O-,Patient strictly confidential. HIPAA Protected.
f57679ff-5dd3-4e0a-b5cb-9458e706ab22,7412126,VST-20229719,Joshua,Morgan,196-50-2467,2021-06-25,F,9049 Robert Overpass Apt. 329,New Katie,AL,48170,279-510-5515,delacruzlisa@hotmail.com,Kaiser Permanente,X67320201,GRP3307,2024-03-12,2024-03-17,Dr. Wilson,West Natalie General Hospital,J01.90,J01.90,18325,Amlodipine,LAB-2423764,A-,Patient strictly confidential. HIPAA Protected.
ddcb2b34-2456-445a-bfa3-649ffccbf921,1912645,VST-65125608,Troy,Booker,037-81-0300,2008-05-02,M,951 Linda Shoals,Perryview,OH,54050,(574)224-4911x01830,kingjoseph@yahoo.com,Medicare,X50785967,GRP6008,2024-06-08,2024-06-16,Dr. Hicks,Paulland General Hospital,I25.10,J44.9,36419,Amlodipine,LAB-3315218,AB+,Patient strictly confidential. HIPAA Protected.
56502ad8-94c2-4d4f-9581-a6c89e79184e,1267426,VST-31246095,Sharon,Roman,351-07-6072,1981-10-09,F,2129 Buckley Islands Suite 021,Martinezfort,GU,58158,848.298.6688,adamsjerry@yahoo.com,Medicaid,X91991040,GRP6027,2025-11-29,2025-12-07,Dr. Miller,Port Ashley General Hospital,E03.9,F41.1,80990,Levothyroxine,LAB-2237915,AB-,Patient strictly confidential. HIPAA Protected.
2b2c6b51-6d3f-41db-bd1f-a023273e1ae6,6931086,VST-74970766,Tina,Howard,001-71-1533,2025-07-23,F,22681 Mclaughlin Key Suite 276,South Julia,MP,09696,238.215.0183x86182,tammy99@gmail.com,Aetna,X45699474,GRP3385,2024-06-13,2024-06-21,Dr. Hall,Murphystad General Hospital,I25.10,E78.5,71343,Omeprazole,LAB-9582776,AB-,Patient strictly confidential. HIPAA Protected.
4e8c9285-a6b0-4eba-9ac5-301aab5133bf,4165594,VST-17925066,Shannon,Gonzalez,590-87-7703,1959-07-31,M,141 Dawson Fields,Morrisonfort,MH,97373,685.638.5114x8597,nicholas43@yahoo.com,Medicare,X69367121,GRP2441,2025-05-23,2025-05-26,Dr. Mcdonald,Brianchester General Hospital,M54.5,J44.9,76922,"Atorvastatin, Hydrochlorothiazide, Lisinopril",LAB-8871907,A+,Patient strictly confidential. HIPAA Protected.
23483625-1940-466a-91aa-50fca3d400ae,8157868,VST-54852152,Elizabeth,Taylor,874-86-1061,1968-01-23,M,58077 Norris Causeway Suite 426,New Danieltown,OR,21775,001-424-222-5299,wrightmarie@yahoo.com,Cigna,X60211266,GRP3664,2025-09-10,2025-09-19,Dr. Bradshaw,Port Brettmouth General Hospital,B34.9,E78.5,43063,"Furosemide, Losartan, Omeprazole",LAB-5717558,A+,Patient strictly confidential. HIPAA Protected.
efbc90af-d2d5-4f38-87a3-e2c64bca068d,1948437,VST-48618233,Angela,Franklin,414-22-3643,2009-08-20,F,67504 Irwin Summit,North Georgeland,VI,24406,001-827-336-7652,hmartin@yahoo.com,Kaiser Permanente,X71489280,GRP8072,2025-04-19,2025-04-22,Dr. Jones,New Theresa General Hospital,B34.9,E11.9,54893,"Omeprazole, Levothyroxine",LAB-7558567,AB+,Patient strictly confidential. HIPAA Protected.
cf5291dd-c24b-42a3-b9e1-c6cb5576aa56,4541039,VST-89243726,Isabel,Obrien,180-21-3665,1938-05-10,F,9059 Marcus Forges Apt. 815,East Claireton,PW,09393,001-907-622-4175x8922,zray@gmail.com,Cigna,X41734624,GRP1521,2025-06-14,2025-06-22,Dr. Molina,Baldwinborough General Hospital,M25.50,I25.10,14129,Sertraline,LAB-3609620,O+,Patient strictly confidential. HIPAA Protected.
5afe05bc-fe38-4840-9b8c-9a58960bbad6,2729504,VST-89860745,Austin,Davis,793-75-5683,1952-12-02,M,083 Knapp Harbor,South Raymondfort,NJ,19141,701-404-5250,duartederek@yahoo.com,Aetna,X95494379,GRP5577,2024-06-09,2024-06-18,Dr. Burgess,West Annville General Hospital,B34.9,I10,48830,"Lisinopril, Albuterol",LAB-0887324,A-,Patient strictly confidential. HIPAA Protected.
768a3f71-25d9-4ca6-a342-5054db2a80de,2949458,VST-55190264,Jane,Ramirez,776-11-5486,1950-09-20,F,0531 Powell Orchard,North Brenda,ND,15853,001-293-325-6182,vdoyle@gmail.com,Cigna,X92255585,GRP3952,2024-10-11,2024-10-20,Dr. Mcintosh,West Jennifer General Hospital,I10,N39.0,89576,"Amlodipine, Furosemide",LAB-4198469,B+,Patient strictly confidential. HIPAA Protected.
7b738a44-dacc-4ca2-a28b-719258bf9dbe,5140806,VST-60866992,Darius,Holland,880-25-6924,1997-10-14,F,2405 Oneal Spurs Apt. 579,New John,AL,33373,792-565-7834,tboyer@hotmail.com,Humana,X38531679,GRP6668,2024-07-10,2024-07-15,Dr. Wilson,Nathanmouth General Hospital,K21.9,M25.50,23783,"Simvastatin, Levothyroxine, Atorvastatin",LAB-8099953,O-,Patient strictly confidential. HIPAA Protected.
c43a1ef5-aeb9-4f05-bc1d-82f600858cad,4545601,VST-44231796,Jean,Anderson,667-50-5062,2010-03-06,F,431 Olson Oval,Lewisbury,CA,58866,(275)312-1252x94193,anthonysmith@hotmail.com,Kaiser Permanente,X79297579,GRP1031,2025-05-19,2025-05-24,Dr. Rogers,West James General Hospital,I25.10,I25.10,26397,"Lisinopril, Albuterol, Simvastatin",LAB-6481784,B+,Patient strictly confidential. HIPAA Protected.
b4448953-8469-4ec1-9394-773f181197a2,4997475,VST-23340516,Gail,Jones,123-52-7107,1975-12-14,F,34717 Clark Ways Apt. 589,Kathrynfurt,RI,38495,+1-968-253-7517x7270,charlotteharris@yahoo.com,Humana,X26599434,GRP1313,2024-02-16,2024-02-17,Dr. Phelps,Shafferport General Hospital,J44.9,E03.9,47599,Lisinopril,LAB-0413680,O-,Patient strictly confidential. HIPAA Protected.
5c61181d-6346-440a-b49c-9ead1e612100,7448525,VST-15568875,Holly,Simpson,619-67-6525,2023-09-25,M,30558 Stacy Mews,Michaelhaven,VA,75655,001-903-988-0876x77546,ashleysmith@gmail.com,Cigna,X24752309,GRP7411,2024-06-23,2024-06-27,Dr. Bennett,Kimberlyfort General Hospital,N39.0,E78.5,28384,"Omeprazole, Gabapentin",LAB-2052548,B-,Patient strictly confidential. HIPAA Protected.
ad87d535-f48c-4541-bc71-f4bb6bd7c264,8634958,VST-54426122,Bryan,Owens,476-28-3334,1946-08-14,F,42816 Miranda Mountain Suite 532,Lonniebury,FM,76738,410.234.5485,nicholas68@gmail.com,Medicare,X12132756,GRP5689,2025-02-09,2025-02-19,Dr. Bishop,South Robinstad General Hospital,J01.90,J44.9,53764,"Hydrochlorothiazide, Levothyroxine",LAB-8258206,B-,Patient strictly confidential. HIPAA Protected.
fc6deddc-416b-4d6c-967a-166ae6d83068,4654106,VST-76011856,William,Smith,629-53-0301,1967-04-14,M,20726 Eric Lane Apt. 151,Richardmouth,UT,26147,600-749-2373,samantha33@yahoo.com,UnitedHealthcare,X61612184,GRP2236,2025-04-21,2025-04-23,Dr. Burke,Port Joshualand General Hospital,N39.0,Z00.00,16057,"Losartan, Hydrochlorothiazide",LAB-3173086,B-,Patient strictly confidential. HIPAA Protected.
7f7e6f87-45e7-4bbc-99c5-a91038db1334,9490578,VST-25307780,Joseph,Coleman,521-03-0958,1958-01-28,F,53919 Gloria Street,West Heatherchester,MH,96786,687.739.8524,cole56@gmail.com,UnitedHealthcare,X53161180,GRP5010,2024-11-10,2024-11-17,Dr. Kaufman,Port Justinshire General Hospital,I10,Z00.00,75464,"Furosemide, Levothyroxine, Gabapentin",LAB-2670262,AB-,Patient strictly confidential. HIPAA Protected.
cac67ba2-b014-4c1f-8652-c3d259b5d29c,6261307,VST-84341549,Brian,Green,258-94-3468,1948-11-19,M,374 Michael Station Suite 364,Donnaview,ND,65938,+1-748-932-0388x6694,gvincent@gmail.com,UnitedHealthcare,X44660410,GRP8322,2025-03-30,2025-04-05,Dr. Nolan,Allisonbury General Hospital,J44.9,E78.5,70339,"Losartan, Lisinopril",LAB-8181002,AB+,Patient strictly confidential. HIPAA Protected.
03dc0004-f0d8-442d-ab2e-85c75d30b0f6,4190167,VST-88140904,Andrew,Brown,722-47-0278,1957-02-14,M,41374 Cynthia Squares,North Lisaburgh,CA,19141,(887)762-9476x916,alanmartinez@gmail.com,Humana,X29189688,GRP9003,2024-12-22,2024-12-25,Dr. Robinson,New Michael General Hospital,F41.1,R05,48043,"Gabapentin, Furosemide, Atorvastatin",LAB-8661135,A+,Patient strictly confidential. HIPAA Protected.
531903fd-2740-47a2-baf2-c82c0612be09,4367546,VST-63751735,Cory,Rasmussen,299-82-2126,1938-02-14,F,77607 Ward Road Apt. 696,South Marco,MS,84232,(648)347-7564x23748,scottmichael@hotmail.com,Aetna,X53571280,GRP8421,2025-01-18,2025-01-26,Dr. Thompson,Peterfort General Hospital,I10,J01.90,77957,"Lisinopril, Losartan",LAB-8166638,A-,Patient strictly confidential. HIPAA Protected.
88ef068f-e067-4858-a768-585e59fe23bb,1405999,VST-74248485,Alyssa,Johnston,590-64-3453,1969-06-12,F,8045 Stacey Tunnel Suite 703,New Peggyport,NC,96384,(504)562-4223x3075,jonperez@hotmail.com,UnitedHealthcare,X19972416,GRP5417,2024-10-10,2024-10-13,Dr. Carter,East Alejandrabury General Hospital,Z00.00,Z00.00,13477,Gabapentin,LAB-2939515,O+,Patient strictly confidential. HIPAA Protected.
89ca9f4d-2c17-4b43-a24b-eeb4b818040b,2581258,VST-20909648,Amy,Hughes,720-79-6557,1980-05-28,M,55645 Christine Stravenue,East Robinstad,TN,68540,001-218-882-6381,danny62@hotmail.com,Cigna,X00517199,GRP2460,2025-05-11,2025-05-20,Dr. Edwards,New Robert General Hospital,F41.1,K21.9,34632,"Simvastatin, Metoprolol, Albuterol",LAB-2205973,B-,Patient strictly confidential. HIPAA Protected.
0458035a-e191-4bc2-9899-d81067677319,4611402,VST-67369661,Amanda,Ortiz,855-87-6974,2011-01-22,F,1315 Hardy Common Apt. 827,Wardtown,MA,53001,736-452-1572x7315,daniel09@gmail.com,Cigna,X57124610,GRP9904,2024-12-26,2024-12-27,Dr. Blankenship,East Jennifermouth General Hospital,K21.9,E11.9,38627,"Sertraline, Metformin, Omeprazole",LAB-7584252,O-,Patient strictly confidential. HIPAA Protected.
55aaf493-35fb-4a4f-8157-74dc3aad06ec,4404476,VST-69873662,Ariana,Jacobs,451-39-5713,1947-10-25,F,3034 Chambers Tunnel Apt. 441,Sellersfort,TN,85270,001-508-229-5025x53744,willisnatalie@hotmail.com,Kaiser Permanente,X35859049,GRP7987,2025-06-07,2025-06-08,Dr. Graham,Grantberg General Hospital,E03.9,N39.0,45934,Amlodipine,LAB-1465354,O+,Patient strictly confidential. HIPAA Protected.
1bdba696-422c-4f99-9a86-14b99a090273,1060574,VST-45665160,Luke,Martin,690-04-5266,1967-02-12,M,7398 Rachel Pine,Port Troyborough,KS,60320,8648115558,jamesmyers@yahoo.com,Humana,X98077922,GRP4495,2024-09-05,2024-09-07,Dr. Adams,New Brian General Hospital,R05,Z00.00,23911,"Furosemide, Sertraline, Losartan",LAB-1874886,B-,Patient strictly confidential. HIPAA Protected.
c51beb6b-c8dd-48c0-a9dd-2870262c9bd1,4087257,VST-86786081,Robert,Booth,371-34-6106,2000-05-24,F,1540 Sarah Estates Apt. 044,Riveraberg,WY,52498,981.446.6813x598,rmclaughlin@hotmail.com,UnitedHealthcare,X87225990,GRP4952,2025-02-17,2025-02-22,Dr. Schneider,South Kaitlin General Hospital,I25.10,J01.90,21356,Omeprazole,LAB-3541116,B-,Patient strictly confidential. HIPAA Protected.
5a579cb1-df1f-438f-8e74-70768a802c72,7114625,VST-28907867,Cody,Schaefer,119-48-6180,1974-11-05,M,144 Victoria Ports Suite 631,Alexanderberg,OR,33282,4535359375,pauljones@gmail.com,Aetna,X20157441,GRP4095,2025-04-14,2025-04-18,Dr. Navarro,Brittanyland General Hospital,B34.9,E78.5,86086,Levothyroxine,LAB-7804339,B-,Patient strictly confidential. HIPAA Protected.
a8651166-57cf-4a80-8bf5-3d026f3d8ce6,3012809,VST-87826569,James,Davis,310-63-8546,1988-02-20,M,3977 Rosales Tunnel,North Jonathan,NC,17103,5446460565,jessicahoward@gmail.com,Cigna,X62527206,GRP5284,2025-01-31,2025-02-05,Dr. Mcdonald,Tylertown General Hospital,N39.0,N39.0,47416,"Hydrochlorothiazide, Metoprolol",LAB-9761573,A-,Patient strictly confidential. HIPAA Protected.
12e7e872-f46b-409f-9233-406dfb1c114a,8660432,VST-24554066,Angie,Smith,032-06-3887,1947-01-31,M,664 Hoffman Island Suite 735,Courtneychester,FL,11282,776-309-7922x6422,erik92@yahoo.com,Medicare,X14116001,GRP6734,2024-09-05,2024-09-07,Dr. Walters,Toddfort General Hospital,M54.5,E78.5,62355,"Sertraline, Metoprolol, Levothyroxine",LAB-6991522,AB-,Patient strictly confidential. HIPAA Protected.
9f5e5ca2-99b2-4741-bcc6-78b24ff4af3f,3723472,VST-77333771,Valerie,Lynch,381-38-8566,1939-08-07,F,681 Martin Flat,East Michaelburgh,TN,90577,340-939-2019,josephking@gmail.com,Humana,X68953711,GRP4641,2025-04-28,2025-04-29,Dr. Hill,North Courtneyview General Hospital,B34.9,I10,13903,"Atorvastatin, Lisinopril, Sertraline",LAB-8008544,AB+,Patient strictly confidential. HIPAA Protected.
43741a65-fda7-4fe6-88f6-47597e427a8f,2162589,VST-30409142,David,Johnson,683-04-2562,1960-01-20,M,08693 Alexandria Passage Suite 664,Port Jessica,AK,33593,828-299-2105x51609,joshua67@hotmail.com,Medicare,X87040896,GRP8273,2024-06-08,2024-06-13,Dr. Barron,Nortonstad General Hospital,E78.5,Z00.00,55785,"Amlodipine, Simvastatin, Gabapentin",LAB-7780580,A-,Patient strictly confidential. HIPAA Protected.
840d4c51-ed35-4de8-988b-bc23785303c6,1408260,VST-93310084,Heather,Medina,047-20-5170,1946-03-25,F,50860 Ashley Key,North Lawrencehaven,VT,21075,(977)473-8929x189,webbcharles@gmail.com,Medicaid,X87328516,GRP2875,2025-03-20,2025-03-22,Dr. Parsons,East Andrew General Hospital,N39.0,E78.5,67436,"Metformin, Lisinopril",LAB-7853728,A-,Patient strictly confidential. HIPAA Protected.
2880efdb-d268-498f-8cda-15783717ec99,9133114,VST-99263901,Linda,Gonzalez,424-70-5239,1976-02-13,M,14356 Evans Station,West Kelly,WI,87076,9155455460,mathewsharp@yahoo.com,Kaiser Permanente,X74632805,GRP7950,2024-04-26,2024-05-03,Dr. Walker,Stephaniechester General Hospital,E78.5,Z00.00,28785,"Hydrochlorothiazide, Levothyroxine",LAB-6076088,A-,Patient strictly confidential. HIPAA Protected.
85597581-e478-4177-aaad-620872413912,9980845,VST-44643205,Arthur,Wallace,278-13-4920,1979-02-20,M,731 Earl Islands Apt. 308,South Kristen,CA,23497,569.520.1021x6114,barbara08@yahoo.com,Medicaid,X90247727,GRP3415,2024-11-25,2024-12-02,Dr. Stevenson,Charlesstad General Hospital,F41.1,E11.9,84619,"Atorvastatin, Amlodipine, Sertraline",LAB-6645239,O-,Patient strictly confidential. HIPAA Protected.
c93b6d0c-1fed-4183-a38c-d0c7cc52710f,7294400,VST-20366315,Bryce,Burns,821-32-0180,1998-12-15,M,812 Hunter Isle Suite 908,South John,KY,27563,001-450-519-3103x3206,william84@yahoo.com,Kaiser Permanente,X57383700,GRP4638,2024-05-16,2024-05-19,Dr. Gutierrez,Lake Jenniferstad General Hospital,I25.10,R05,37597,"Lisinopril, Levothyroxine",LAB-1797138,B+,Patient strictly confidential. HIPAA Protected.
695ab231-07c2-4fd7-aa36-010a84ae8b00,9208805,VST-86055726,Julie,Gibson,408-83-1341,2019-07-29,F,840 Austin Underpass Apt. 378,West Brandon,AR,16390,001-862-209-6705x533,joshuajohnson@yahoo.com,Kaiser Permanente,X83646904,GRP6427,2024-02-14,2024-02-23,Dr. Brooks,North Timothy General Hospital,Z00.00,M54.5,34548,"Omeprazole, Gabapentin, Sertraline",LAB-9283560,O+,Patient strictly confidential. HIPAA Protected.
08719ec4-6e23-4425-a896-9bd9e91c67b3,6324904,VST-46397409,Andrea,Stewart,798-89-9289,1959-07-16,F,8774 Taylor Camp Suite 156,Christophershire,DE,74570,538-549-9008x6287,jenniferjohnson@gmail.com,UnitedHealthcare,X32104825,GRP9785,2024-06-19,2024-06-28,Dr. Dalton,Port Lucasbury General Hospital,J01.90,J01.90,75660,Atorvastatin,LAB-4276585,A-,Patient strictly confidential. HIPAA Protected.
5dee4215-dc23-42dd-bd3e-f966db0ce2f7,1961924,VST-35110440,Justin,Elliott,645-01-9758,1939-07-23,F,2074 Garcia Fall,Powellborough,GU,06445,220.860.3819x220,jordanelizabeth@hotmail.com,Aetna,X88314749,GRP7345,2024-04-20,2024-04-27,Dr. Wilson,Lake Wayneborough General Hospital,E03.9,M54.5,69072,Hydrochlorothiazide,LAB-9333418,AB+,Patient strictly confidential. HIPAA Protected.
9836771b-f4a5-4c39-89eb-665039728521,4818395,VST-15052920,David,Martin,103-90-7483,2022-11-08,M,1303 Andrews Divide,Heathermouth,NM,50442,+1-493-388-7410x974,wesleyponce@hotmail.com,UnitedHealthcare,X93602008,GRP9982,2025-09-25,2025-10-04,Dr. Chen,East Cassandra General Hospital,E03.9,F41.1,76045,Losartan,LAB-6784379,AB-,Patient strictly confidential. HIPAA Protected.
35c19024-75f7-4dbd-8686-27fe3d47a21c,8654766,VST-98181555,Thomas,Black,730-95-4371,2022-08-01,F,72658 Herrera Cape,Stephanieton,TX,70289,311-877-5906,xparker@gmail.com,Cigna,X41320671,GRP2284,2025-06-06,2025-06-16,Dr. Owens,Carolynview General Hospital,B34.9,K21.9,74866,"Metoprolol, Atorvastatin",LAB-1346823,A-,Patient strictly confidential. HIPAA Protected.
7f1bea57-ce59-4f70-bd82-2b1a9c323c3f,2905899,VST-17700808,Bryan,Callahan,841-60-0161,2020-12-03,F,4416 Donna Burg Suite 361,North Clinton,MI,79836,466.766.4481x3293,mikealvarez@gmail.com,Aetna,X62794187,GRP1522,2024-05-30,2024-05-31,Dr. Jones,Melanieport General Hospital,Z00.00,I25.10,10264,"Metoprolol, Simvastatin, Amlodipine",LAB-8951617,O-,Patient strictly confidential. HIPAA Protected.
bb01c0cd-429a-4931-98c5-62f563dbf81c,9512664,VST-24980690,Jennifer,Evans,321-63-6174,1951-08-30,M,31662 King Lodge Suite 238,Mahoneyville,ID,17280,(836)785-6408,jeff44@hotmail.com,Blue Cross Blue Shield,X41562070,GRP8229,2025-09-04,2025-09-11,Dr. Brown,West Regina General Hospital,J01.90,N39.0,70369,"Lisinopril, Atorvastatin",LAB-1927429,O+,Patient strictly confidential. HIPAA Protected.
319ad26c-86d0-4a8d-af87-a976ba77d7cc,9976831,VST-67362849,Jordan,Williams,531-35-8027,1943-10-25,F,828 Sarah Terrace Apt. 663,New Emily,SC,82382,251-906-0022x71236,nvazquez@hotmail.com,Medicare,X75232074,GRP8413,2024-02-12,2024-02-15,Dr. Joseph,East Denise General Hospital,J44.9,E03.9,67250,Hydrochlorothiazide,LAB-4657817,A+,Patient strictly confidential. HIPAA Protected.
bede8bbc-cb0c-488d-a022-96a92aa85f1f,9588890,VST-22994496,Alexandra,Walton,065-77-6460,2004-06-17,F,58367 Cole Overpass,Longport,ME,41069,354-217-2899x665,steven84@yahoo.com,Humana,X05211338,GRP2521,2025-04-25,2025-04-27,Dr. Harrison,Valeriemouth General Hospital,E11.9,F41.1,85841,"Furosemide, Simvastatin, Lisinopril",LAB-4941205,AB+,Patient strictly confidential. HIPAA Protected.
d02ea9d8-69a6-4d65-8503-542fbae73d26,9433622,VST-60025227,Dakota,Rodriguez,632-90-9339,1967-03-22,F,384 White Lodge,Callahanside,TN,03364,(367)862-5287x04310,estrong@gmail.com,Medicaid,X30530949,GRP7973,2025-02-08,2025-02-13,Dr. Matthews,North James General Hospital,I10,I10,11651,Albuterol,LAB-6195261,B-,Patient strictly confidential. HIPAA Protected.
458513f5-703b-4959-ac90-996df5f9101d,7786310,VST-11639261,Donald,Durham,159-73-1172,1989-12-07,M,1582 Willis Plaza Apt. 404,Lake Daniel,SD,48645,+1-603-938-0761x9136,kelly16@yahoo.com,Blue Cross Blue Shield,X83672508,GRP1554,2025-01-19,2025-01-29,Dr. Bradshaw,Oscarmouth General Hospital,E78.5,M54.5,22496,Simvastatin,LAB-1960297,B+,Patient strictly confidential. HIPAA Protected.
cd7a30e1-7816-4fa5-8391-fa29b0ef6354,7359389,VST-75453034,Catherine,Fox,280-43-9283,1941-07-01,M,93712 Robert Harbor Apt. 504,Lake Angel,SC,91863,597.782.5251,torresallison@yahoo.com,Cigna,X24354474,GRP6486,2025-05-13,2025-05-22,Dr. Porter,South Graceport General Hospital,M25.50,E11.9,95261,"Sertraline, Hydrochlorothiazide, Levothyroxine",LAB-1054308,AB-,Patient strictly confidential. HIPAA Protected.
240206a0-2277-4a17-ab36-b325605a83c4,2027419,VST-50921021,James,Bruce,241-02-0660,2013-09-16,F,580 Robert Keys,North Gregory,MO,90419,206-582-0166x3474,trevinojonathan@gmail.com,Aetna,X56153222,GRP9913,2025-07-23,2025-08-02,Dr. Allen,Paultown General Hospital,J01.90,K21.9,84452,"Simvastatin, Sertraline, Furosemide",LAB-7203814,A+,Patient strictly confidential. HIPAA Protected.
e2187412-fa92-4813-997d-c9df7e197419,2977935,VST-35297370,Monica,Wilson,897-99-4894,1965-02-04,M,39176 Deborah Glens,New Amyside,NE,66702,6288122593,bgibson@hotmail.com,Kaiser Permanente,X50308499,GRP9342,2024-12-19,2024-12-20,Dr. Jimenez,West Andreafort General Hospital,J44.9,B34.9,49591,Gabapentin,LAB-8340350,O-,Patient strictly confidential. HIPAA Protected.
8652150d-a95b-432f-85f9-372199261180,3362957,VST-15893221,Jasmine,Ortega,849-19-5786,1947-11-16,M,1830 Moore Landing,Kellymouth,GA,61363,210-560-1803x7342,smithmelissa@yahoo.com,UnitedHealthcare,X75833563,GRP1476,2025-06-26,2025-07-05,Dr. Luna,South Allen General Hospital,J01.90,M25.50,33540,"Lisinopril, Metformin",LAB-5657033,A-,Patient strictly confidential. HIPAA Protected.
16c4d9e4-b41b-4fe9-b757-674cfd529f12,8740950,VST-15951314,Sarah,Steele,655-39-1178,1952-10-11,M,40646 Macias Village Apt. 695,Kevinchester,IA,66215,001-226-590-6450,randy54@yahoo.com,Humana,X24159986,GRP3093,2024-09-25,2024-10-02,Dr. Cook,East Joshua General Hospital,K21.9,I10,31510,"Sertraline, Atorvastatin",LAB-2414965,AB-,Patient strictly confidential. HIPAA Protected.
3d5ba441-a94f-4a0c-95cb-46ac51cc5fa1,4895698,VST-17625486,Christopher,Brown,838-51-3010,1959-08-11,M,2217 Kimberly Hills,West Dawnmouth,TX,11190,446.280.8788x256,jay91@yahoo.com,Humana,X45857453,GRP1547,2024-06-05,2024-06-09,Dr. Bass,South Sherylmouth General Hospital,E78.5,F41.1,24237,"Levothyroxine, Sertraline",LAB-1863912,B-,Patient strictly confidential. HIPAA Protected.
59b3e9b1-1508-4302-bffc-2294814983d8,7925109,VST-77062541,Thomas,Bush,123-69-2920,1940-12-31,F,05764 Donna Fields,Anthonyfurt,MN,60160,371-374-7965x9396,amandamejia@hotmail.com,Humana,X87836701,GRP5390,2024-02-21,2024-02-29,Dr. Charles,Juarezport General Hospital,E03.9,Z00.00,64689,"Albuterol, Lisinopril, Losartan",LAB-1066818,O-,Patient strictly confidential. HIPAA Protected.
