Transaction_ID,Transaction_Date,Value_Date,Posting_Date,GL_Code,Cost_Center,Department,Vendor_ID,Vendor_Name,Vendor_Tax_ID,Invoice_Number,Purchase_Order_No,Currency,Amount,Payment_Method,Bank_Name,Bank_Branch_Code,ABA_Routing,SWIFT_BIC,IBAN,Account_Number,Beneficiary_Name,Remittance_Info,Credit_Card_Number,CVV,Card_Expiry,Approval_Code,Internal_Risk_Score
96df44be-0c4c-44d9-9181-8355ebdb50fa,2025-11-25,2025-11-26,2025-11-29,3774-56-EU,CC-970,"Conservation officer, historic buildings",VND-38733,Wernecke,48-3510085,INV-498249,PO-9314,VUV,20223.48,Credit Card,Royal Bank of Canada,666,098016158,HKHNDEJGZP8,FR9267171609076879826035132,92111469586224209693118,Laura Burnett,Zeigen acht schön.,3502908655610971,149,07/35,vb1683,Medium
00853478-dac1-485d-852c-67065278bdd2,2026-01-03,2026-01-03,2026-01-06,4002-10-EU,CC-973,gestionnaire de contrats informatiques,VND-74223,Freeman Ltd,77-2836423,INV-595181,PO-9837,PHP,11778.4,Wire Transfer,Barclays,333,066906892,RADVFRAVSMP,GB06VJFC08548852025895,132280865461995334,Abdul Drewes,Spät früher möglich Monate Erde.,,,,zp5071,Critical
7d522df6-f49d-4a1d-a9b7-3aa22cee394e,2025-03-02,2025-03-04,2025-03-08,6582-62-EU,CC-388,juge des contentieux de la protection,VND-49857,Mason-Williams,87-4287023,INV-576395,PO-9518,PAB,35202.17,Credit Card,Wells Fargo,782,111733680,TRYDGB6R,GB69NZHV93541966288949,62117796183339446925619,Mary Bell,Assumenda nemo quam corrupti illum.,3540436896581516,953,12/35,ne1735,High
0b1d0820-4396-4057-8fe2-95853a9055ac,2026-01-11,2026-01-12,2026-01-14,2231-85-APAC,CC-342,Commercial art gallery manager,VND-29131,Robinson-Connolly,82-5035155,INV-704317,PO-6397,XDR,8198.16,Check,Lloyds Banking Group,383,054559882,RYPWGB8Y,FR4639213884386481237690736,684333108415301728,Herr Ottmar Pergande,Quisquam illo odit.,,,,oE4212,High
2fa0c4f2-e365-4718-b583-ccc8269ae5f2,2026-02-02,2026-02-02,2026-02-04,5913-52-US,CC-510,technicien en engins de travaux publics,VND-25093,Fouquet,82-0142353,INV-710250,PO-7547,AZN,9025.43,Check,NatWest Group,528,091718275,BEAVGBAM,FR3265790492863699549869045,DJIY73966704033043,Kerry Wells,Oncle votre joindre santé.,,,,OJ2862,Critical
d91c508b-814b-4afb-9c34-d91d1acae819,2025-04-27,2025-04-27,2025-04-30,1216-93-EU,CC-775,Rural practice surveyor,VND-29441,Leroux,38-9679982,INV-411365,PO-9020,LRD,39762.88,Wire Transfer,Banco Santander,986,110850263,ORRXGBQ3XGM,GB50OHAB46773364513423,85434076481266252235554,Frank Hall,Occaecati ullam tempore.,,,,Ff9122,Medium
f5d27c04-031a-44af-9ba1-bc7c57afb443,2025-04-22,2025-04-22,2025-04-22,6529-54-EU,CC-678,Winzer,VND-34217,Bègue,39-3856580,INV-100689,PO-9856,TRY,38916.65,Wire Transfer,Deutsche Bank,324,070570353,MPMXGB9Y,FR3929099576659599604474310,QTRT45075865858316,Alix de Daniel,Neun Brot Bild.,,,,Ve5401,High
8d78bb33-9925-430e-971e-f2540afb8565,2025-05-24,2025-05-26,2025-05-30,5116-41-EU,CC-612,Sport and exercise psychologist,VND-47496,Burch LLC,40-5974945,INV-131106,PO-8796,MKD,28599.13,Check,Lloyds Banking Group,953,018091043,RBCDGBALNJ0,DE16928117465470254050,GETT45042495873902,Jack Taylor,Eaque odio at.,,,,ji3584,High
c560896f-908d-4420-8ddf-7a34620589b3,2026-01-03,2026-01-04,2026-01-08,3690-39-US,CC-338,Techniker,VND-46597,"Jensen, Marshall and Nelson",82-5755099,INV-460814,PO-8439,BTN,44624.84,Check,Crédit Agricole,356,069011991,YRBPGBUWJ2K,FR5168941609151635125643184,YUIT96157171935408,Jens-Uwe Köhler,Tempore atque sint incidunt.,,,,AS7517,High
7f62a1f4-58ce-47ac-8d9d-7d4fa7838339,2025-09-17,2025-09-19,2025-09-21,4980-88-EU,CC-743,Textile designer,VND-15210,Schönland KG,24-4570223,INV-946438,PO-5143,BDT,37645.46,Wire Transfer,JPMorgan Chase,968,122725661,IFZRGBGVLD7,GB62LTRZ95914785687846,GQVF30145985103317,Fedor Schulz,Ullam pariatur nobis vitae amet tenetur aliquid.,,,,el0072,Low
4067f4a4-bd8c-4f7b-8406-c3e6d1540486,2025-07-21,2025-07-23,2025-07-26,5601-76-APAC,CC-129,Building services engineer,VND-48243,Garnier,13-7999680,INV-155756,PO-5093,MNT,24190.95,Wire Transfer,Bank of America,580,098067204,NGGGFRMYWQU,GB89YOZO93529690771665,QOUL11063555530088,Sara Rogers,Gouvernement paquet colère.,,,,Bo6020,Low
c8043ae4-b58c-4ae5-aad1-ef0d90a367d1,2025-04-28,2025-04-29,2025-05-01,5426-85-EU,CC-996,Polizist,VND-44530,Phillips Ltd,55-7347624,INV-713983,PO-7561,BDT,10083.87,SEPA,Toronto-Dominion Bank,256,073032759,UKDOGBL1,FR6790212985027682469859067,YTPM72664142879806,Mr Joe Thompson,Ouvrir éclater banc champ monsieur.,,,,HR0558,Low
767d99c3-a3b0-4861-972c-c5cc5bf4f8fd,2025-11-17,2025-11-17,2025-11-22,1411-63-EU,CC-805,Forstwirt,VND-86621,Powell PLC,03-5957702,INV-481784,PO-6326,MWK,26250.83,Wire Transfer,Deutsche Bank,556,091059594,FYWCFROY,DE86004670550096324853,OZAC64616429955279,Mr Roy Watson,Source résister complètement.,,,,Fo3025,Critical
6f926f1e-ce18-4db2-ab64-308ffa777120,2025-04-18,2025-04-19,2025-04-24,7883-28-APAC,CC-416,Sales executive,VND-32663,Etzler Müller KG,12-2474922,INV-237800,PO-8434,LYD,46163.91,Check,NatWest Group,818,031756828,QIWBGB78,GB51TZRD98880284370497,GPQI59215255813687,Robert Pacheco,Plötzlich nichts turnen Wort Weihnachten kaufen auch.,,,,rJ7755,Low
0cb9dc20-0220-4399-80e3-304e934e9cfb,2026-01-05,2026-01-06,2026-01-09,1126-31-EU,CC-721,Artist,VND-97593,Morris Group,55-4507614,INV-156373,PO-6865,LRD,23399.38,ACH,Deutsche Bank,469,048311023,SPMRGBVY,GB21SZOY95308139438413,30258398962319083316793,Pauline Payet,Beat morning suddenly peace.,,,,nw9290,Critical
da312105-28e3-4c08-a63c-2c0bddf71567,2025-05-20,2025-05-22,2025-05-27,7096-33-US,CC-546,Research scientist (life sciences),VND-82047,"Roberts, Thornton and Thompson",64-6700498,INV-917646,PO-9551,RSD,24644.46,Check,NatWest Group,904,055077570,ZESZDEBDSXZ,GB70EYUF32863583796077,FQGX60960916534139,Catherine Wright,Égal tâche service.,,,,iu0917,Critical
afb3f600-b769-4f21-82c8-3b3bab7989ab,2025-02-08,2025-02-09,2025-02-14,6496-17-APAC,CC-683,"Engineer, chemical",VND-57392,Lamb-Warren,50-7030571,INV-607505,PO-9254,XDR,40850.33,Check,Morgan Stanley,567,103262952,VHZRGBZ3,GB95QOQE00460438835044,65824189451893507616821,Jose Klotz,Espace parole fidèle pleurer situation.,,,,mI4558,Critical
6edc1639-1914-440e-9138-dc9c9b38f8ef,2025-06-26,2025-06-26,2025-06-29,5650-96-EU,CC-142,Fish farm manager,VND-74060,Hayes-Reeves,31-8161811,INV-873588,PO-8494,UGX,25155.01,Check,BNP Paribas,335,046049449,ANCXFRUSS6X,GB29TLHB78557876894991,344634212434302697,Mathilde Paul,Eaque velit consectetur dignissimos.,,,,VB8484,High
9bb4d83a-9b07-40f5-bbf1-7daa097a5fdc,2025-10-16,2025-10-18,2025-10-23,1682-72-APAC,CC-971,Asphaltbauer,VND-56977,Lübs,38-6270048,INV-326419,PO-6691,ERN,20146.5,Wire Transfer,Société Générale,294,038356959,NGVODE3JYQR,DE81999574574836633839,XLGW29590565269439,Marie Lambert,Blau steigen weiter.,,,,aB8156,High
cfe80ad5-a9e2-4e7f-991f-9ceb14b33576,2025-08-18,2025-08-18,2025-08-20,4527-80-APAC,CC-103,Dealer,VND-80505,Fiebig GmbH,43-9038866,INV-114548,PO-7397,JEP,491.08,SEPA,UBS Group,738,123246084,BYIIGBR924N,GB84RFGQ58801891203367,AEKS30189136128333,Frau Corinna Mohaupt,Corrupti asperiores minima.,,,,cq4963,Low
276cd727-8a6e-4d39-a365-fc29fa46edec,2025-05-01,2025-05-03,2025-05-08,1942-89-EU,CC-666,Pathologist,VND-10398,Wilson-Ali,59-2545515,INV-710374,PO-9064,SZL,16261.16,SEPA,UBS Group,605,105723570,DHVNGBCJFU9,GB32WNVT19396040696249,17238722714371471806237,Clare Parker,Art ajouter amour savoir essuyer.,,,,xR6833,Low
967cbe3c-23b8-4d36-860a-ed1ce1b485cd,2025-10-27,2025-10-28,2025-11-02,4788-57-EU,CC-321,Operational investment banker,VND-88314,Kensy KG,13-0187905,INV-798404,PO-5014,NIO,33054.8,Wire Transfer,Lloyds Banking Group,714,119282023,BRYOGBEG6YJ,GB52OYDQ58823514965778,47943400613878057917068,Nadia Beer,Opa Meer Gesicht spielen fliegen hart.,,,,jL4427,High
459cd14d-6bed-4fcd-84ff-2a5a01c9c530,2025-06-04,2025-06-05,2025-06-05,7495-23-US,CC-785,Techniker,VND-57592,Skinner Group,36-4308782,INV-271714,PO-5878,AMD,20002.16,Credit Card,Goldman Sachs,716,097824244,MUYBFRD6,DE41665098852153508651,NFIS55164447946015,Dr. Hinrich Gunpf,Wissen ich laufen dir.,213115031683823,258,04/26,tK6530,High
e9ad0b97-a1b7-4b8b-9839-eff10f13df4a,2025-10-17,2025-10-17,2025-10-19,6448-38-US,CC-777,Textile designer,VND-26917,Marshall-Martin,16-2915326,INV-906746,PO-8271,MYR,2524.07,Credit Card,Morgan Stanley,329,013832980,JETTGB629VV,GB08MDIC05454226614562,818084437663508391,Mrs Lynn Thomas,Candidate before wonder direction feeling.,2388307615205546,839,10/35,Mc2745,Medium
313257e9-0d54-494e-9307-32a178b21b57,2025-07-03,2025-07-05,2025-07-07,4944-96-EU,CC-356,sapeur-pompier,VND-58344,Masson,01-1904529,INV-355104,PO-5921,NZD,26476.0,ACH,Commerzbank,808,031612616,PQQSGB58MQ1,GB62HQCP87307406718032,YQUX60054096560228,Sharon Clarke,Phrase main clair en inviter course.,,,,We0280,Medium
e04323b1-a0d3-4114-a585-4d4ef9d915c1,2025-10-15,2025-10-16,2025-10-20,3234-58-EU,CC-278,Programmierer,VND-75478,Schüler Kambs GmbH & Co. KGaA,56-6344342,INV-267673,PO-9386,SAR,17516.87,Check,Deutsche Bank,502,127190411,YXDMGB2RZWK,DE88414927402634750690,FOJO85767220102569,Justin Holmes,Nacht ihm wie.,,,,OV8819,Medium
46c5f82f-eadd-4875-bfa5-c4e5beb7a38b,2025-04-02,2025-04-02,2025-04-02,3753-71-APAC,CC-743,gestionnaire actif/passif,VND-35122,Morrison Inc,21-1569426,INV-446968,PO-6806,MUR,36203.32,Credit Card,NatWest Group,707,096505137,LVLDGBIDNND,GB69PJZG37241482540529,IJLO58144138042785,Kathleen Winkler B.Eng.,Optio sint mollitia.,3571332076657063,528,01/36,pU0225,Medium
c52b62b2-dab6-4d32-bd03-78f7e891e157,2025-12-05,2025-12-05,2025-12-08,2400-69-APAC,CC-419,Fleischer,VND-83366,Mclaughlin-Murray,15-3083291,INV-643068,PO-6360,CRC,38658.61,Check,Banco Santander,117,124526376,DSHLFRR1,GB89XQDI46733061804845,92980559011612931981883,Mohamed Cole,Frau mehr führen.,,,,Wx2291,Low
b3bbdec1-1a5f-414d-8851-a5832c6e0047,2026-01-29,2026-01-29,2026-02-03,6856-28-US,CC-215,Asphaltbauer,VND-48857,Radisch,47-6076045,INV-280153,PO-5757,PHP,15026.9,Credit Card,Barclays,508,031731924,BGESDEF6JYH,GB03WFRM57852794523764,109755522371622108,Miriam Schottin-Gutknecht,Müssen hinter vom packen gehen.,30287490352843,255,03/27,LM1919,Critical
2259edcf-3433-4db5-8b8b-4a464cf6b024,2025-09-09,2025-09-09,2025-09-10,1480-34-APAC,CC-542,Beamter,VND-11895,Lacombe et Fils,42-4071468,INV-322119,PO-9465,KES,29170.11,Wire Transfer,Toronto-Dominion Bank,939,016833371,MBYXDETHO7J,GB31QONY92104429445563,QVEJ33856142656579,Timothy Garcia DDS,Dehors chaise parfaitement.,,,,ln5876,Low
219c2db6-a375-4ad9-92ab-e252025922c9,2025-06-30,2025-07-01,2025-07-03,5538-97-US,CC-878,rédacteur on line,VND-27840,Lübs Junk OHG mbH,93-9099640,INV-392133,PO-5445,TOP,49159.93,Check,Banco Santander,543,055630797,FKVGGBHN6FM,GB61RQUR52212051562077,26559548091101232422168,Stefanie Hartmann,Rule respond although price.,,,,mL3721,Low
6efa6023-2671-4252-85c5-c2cc44a32031,2026-01-11,2026-01-12,2026-01-17,2324-46-EU,CC-440,Programmierer,VND-26406,Young-White,95-2231848,INV-143037,PO-8525,MRO,22315.55,Wire Transfer,Bank of America,944,045298194,IOGOFRA3SVS,GB78WWXC19050244424621,OVLR54631829610571,Albrecht Schacht,Recusandae nulla reprehenderit qui.,,,,eD3499,High
bd4c36c5-4328-4db0-8e5b-0cd1bd625d83,2025-05-07,2025-05-08,2025-05-09,4128-12-APAC,CC-695,Warehouse manager,VND-32970,Griffin and Sons,05-2045039,INV-955107,PO-6749,RON,40259.02,ACH,Bank of America,649,020137047,BQSKDE0I50Y,FR5186649457625859024501393,TCIH22439548133324,Malcolm Chapman,Voluptatum vel aliquam voluptate modi.,,,,xW8590,High
973b79fc-2037-4878-9be0-a3572b86bbed,2026-01-31,2026-02-01,2026-02-01,7824-90-US,CC-417,syndic de copropriété,VND-91863,Jenkins-Graves,90-2767540,INV-868260,PO-8696,BBD,41866.79,Check,UBS Group,316,015437752,LHKRGBKL,GB94IQCQ73187027478785,RTIL00448341494655,Patrick Pritchard,Ohne lange bald hin.,,,,RT6808,Medium
483cc8bd-c2ab-484d-9a25-ca76d6779f46,2025-12-17,2025-12-18,2025-12-20,3763-86-APAC,CC-327,Pilot,VND-22664,Barron-Perez,82-7096860,INV-367657,PO-6657,HRK,49271.83,Check,Commerzbank,826,114147422,LBGEGBCURYU,GB77MABM02775261875225,88673558862462036902440,Timothy Austin,Hängen machen Uhr wie rufen.,,,,fE8105,Low
c891332f-0982-4302-8ae3-9235db43f125,2025-03-28,2025-03-30,2025-03-31,6463-47-EU,CC-597,Programmierer,VND-77541,Maury SARL,92-3606595,INV-496649,PO-5643,GNF,46913.06,ACH,Citigroup,305,069911486,SVZMGBUT,DE21043682810594574340,74173646476946958789972,Karen Flores,Lose continue consider foot significant.,,,,nZ8008,High
174417dc-09a2-4716-bff4-f191a3f1ff7a,2025-05-09,2025-05-09,2025-05-10,7771-65-US,CC-323,Chartered accountant,VND-38173,Cooper Inc,10-6751536,INV-403703,PO-5495,HKD,48939.39,SEPA,Crédit Agricole,874,053718873,LBGZDEP4,GB43LDWJ43840847014495,SPGK77413397139599,Richard Alexander,Mehr die warten wir nach fast.,,,,Uz0727,Low
3282808b-1326-488d-b713-8eea8541e72e,2025-05-17,2025-05-19,2025-05-20,4020-29-APAC,CC-267,"Runner, broadcasting/film/video",VND-81573,"Lowe, Stevenson and Quinn",36-2833913,INV-914858,PO-8751,SAR,11124.52,Credit Card,UBS Group,477,065413836,GEPRGB3JEER,DE78547324916452350514,558307766456464740,Wendy Phillips,Minus officiis earum itaque harum similique.,213154618888471,037,09/29,Rw6260,High
89a4428e-20af-420f-9668-5c0b3af6a95d,2025-08-23,2025-08-24,2025-08-26,6067-38-APAC,CC-720,responsable de production alimentaire,VND-78492,Mosemann OHG mbH,67-0578076,INV-888195,PO-5469,BWP,31822.01,Wire Transfer,Deutsche Bank,408,081571150,FKDOFRHEG4K,FR5439512824302631820300840,VZJT12325831786306,Herr Oswald Rosemann B.A.,Beißen warum mal Fenster.,,,,gL5228,High
254198a7-d18a-4936-968b-71f65fdab54e,2026-01-30,2026-01-30,2026-01-31,1409-76-EU,CC-414,"Surveyor, planning and development",VND-20476,Cook-Hudson,12-0753244,INV-554472,PO-7765,TND,33152.37,Credit Card,Royal Bank of Canada,632,032833151,RKGXGBUZ,DE60943059173071903968,XSTO30925327394106,Alexander Rocha,Dépasser interroger regard inutile nourrir étranger.,2720429003947328,035,06/27,RU4604,Critical
424b1dcb-6791-4a6c-b47b-22d31f1733b8,2025-08-31,2025-08-31,2025-09-05,6612-23-US,CC-976,Informatiker,VND-78337,Heinrich Eberhardt KG,60-0599801,INV-808670,PO-7649,NIO,19423.76,SEPA,UBS Group,530,049607040,IWMEFRWE14A,FR8663730636352601796493488,784684338495022853,Katherine Howarth,Environmental every right wind improve good.,,,,tx2292,Low
930b9206-cb94-4390-b857-22b1ce367a93,2025-04-06,2025-04-07,2025-04-12,1214-89-APAC,CC-205,"Surveyor, land/geomatics",VND-85540,Warner Group,10-8019963,INV-589451,PO-7159,JPY,17488.49,ACH,Crédit Agricole,176,030070246,HGEYGB4G,GB07NIHQ64685167074939,PILK83527133663985,Gudrun Bohnbach MBA.,So viel treffen heiß.,,,,NH7609,Medium
45bbc72f-d487-4efa-957c-766f4971a085,2025-03-18,2025-03-20,2025-03-23,6469-53-APAC,CC-985,Estate manager/land agent,VND-41780,Weber,27-3021515,INV-898525,PO-8635,NOK,19187.59,Wire Transfer,Commerzbank,602,022565086,CYFRFRZB,GB42MIVX04597753433853,770297727521638071,Lee Thomas-Ali,Sein Essen wichtig Wort nun Stunde.,,,,Yi7090,Low
3c08c2f6-d92c-4bec-ae1a-b02ed8e6f118,2025-11-16,2025-11-17,2025-11-17,6359-48-EU,CC-695,ingénieur système,VND-80256,Diallo,74-1132910,INV-860212,PO-7278,UGX,8716.6,Wire Transfer,Lloyds Banking Group,320,053253040,OTKFDETL,GB33ACFN39758808749405,NSEP75718791019019,Maggie de la Philippe,Growth coach candidate several.,,,,kE6692,Critical
1c11a580-1b95-4ced-8019-1678a5e2b968,2025-04-22,2025-04-24,2025-04-27,7185-16-US,CC-327,Tax adviser,VND-83162,Brown-Bradley,68-4978490,INV-761646,PO-6853,LSL,46054.01,SEPA,Royal Bank of Canada,599,022117696,UXNRDEGZHR9,DE22522985186426644946,159043353747937020,Brian Lang,Nichts Geschenk wissen drehen Hase.,,,,Rb5012,High
39815415-ef39-4ffa-b597-5c6495785857,2025-03-24,2025-03-26,2025-03-27,2160-58-US,CC-391,ingénieur en fonderie,VND-37676,Kostolzin Jessel GbR,34-9975635,INV-534826,PO-7442,BND,26427.35,Credit Card,Royal Bank of Canada,893,104849442,IEQGFRA1KLI,GB12SKAF81364790868040,AUEB79029662266297,Heinz-Joachim Beyer,Explicabo veritatis sequi ipsam sed.,4265137533968944984,045,03/31,rv7946,Low
47b268a8-8a85-4f0c-85f6-256d8ec11659,2025-12-05,2025-12-07,2025-12-08,5331-94-APAC,CC-214,Schornsteinfeger,VND-46477,Mitschke Thanel GmbH & Co. OHG,58-1109070,INV-583103,PO-8267,TND,2123.39,Check,BNP Paribas,597,121491103,TAUDGBVPGS4,DE08771163909620042515,XWLC76125838658315,Dorothy Bartlett-West,Explicabo voluptatum mollitia possimus fugit voluptate.,,,,dz0249,High
afd663fa-b539-4477-9a22-12cd9be731a6,2025-11-22,2025-11-23,2025-11-25,3999-34-EU,CC-866,Chartered loss adjuster,VND-60595,Fernandes,77-1366066,INV-279997,PO-5274,PAB,45836.91,SEPA,NatWest Group,244,072432525,HINPDEFYBKJ,GB66YXFX95433016559051,77616459705512770195424,Cosimo Hertrampf,Ihn kalt drehen bis darauf Mädchen.,,,,vd1900,Medium
5f909635-1198-4d1b-9152-fc5c25935ec2,2025-11-05,2025-11-05,2025-11-09,2257-51-US,CC-257,ferronnier d'art,VND-16999,Hart Ltd,32-1232738,INV-473795,PO-8708,MRO,7181.87,ACH,Toronto-Dominion Bank,919,086135465,JMMRFRCG,FR1189419553109787081680231,JGPL00485356398121,Grant Lang,Droit intention étage.,,,,Ow1064,High
67bdc99e-1743-4989-8401-f01c711e3a89,2025-10-05,2025-10-05,2025-10-10,4802-47-EU,CC-118,Careers adviser,VND-70888,Scholtz AG,34-9498574,INV-554441,PO-6147,BND,12409.45,ACH,BNP Paribas,378,061089727,RKIEGBST,GB86CERC43243340023349,351926662955667602,Chad Mcclain,Été puissance voilà portier froid.,,,,op1478,Low
684067ab-f4b8-4763-b956-53aa68d5b4bb,2025-10-11,2025-10-11,2025-10-15,5934-82-APAC,CC-146,musicien,VND-60798,Adams-Cox,50-7414966,INV-527594,PO-5800,VEF,17367.69,SEPA,Credit Suisse,726,051585079,ATWLFR3SRMB,FR1972226329815965970571076,UIXS28852942910536,Larry Young,Incidunt minus facilis ipsa ullam voluptatem.,,,,VV1912,High
7a952b9e-708c-4ea7-acec-60644c711f3a,2025-06-12,2025-06-14,2025-06-16,4128-92-EU,CC-202,Winzer,VND-84211,Grondin Courtois S.A.,16-2736770,INV-243619,PO-7106,XPF,21576.85,Check,Morgan Stanley,465,072519655,XPUUDEGT,FR6587972273310302771406581,737864003194787578,Mrs Ann Sinclair,Song story fund food.,,,,Jz3147,Critical
39c0c405-9d15-46ef-9711-d0ca3ad49455,2026-02-01,2026-02-01,2026-02-02,7524-51-APAC,CC-224,Minerals surveyor,VND-53900,Kramer Stiftung & Co. KG,41-9567095,INV-602157,PO-7231,PAB,25661.68,Credit Card,UBS Group,110,045586877,WGNLFR0UJCA,GB66VAZT66446231258187,81677997164497168386305,Manon Boucher du Hoarau,Trouver souvenir dès.,3515097186849400,312,12/28,Wp9075,Low
eabc5b4d-0c7d-4853-84bd-dff190b4da99,2025-12-09,2025-12-09,2025-12-11,3904-45-US,CC-396,ingénieur d'application,VND-53250,Heath-Peterson,42-1422256,INV-429166,PO-6358,ANG,20613.28,ACH,Morgan Stanley,743,072622762,CXRHGBV0,GB74FDGQ07854118216520,LXPM19428446687804,Theodor Kroker,Neben stellen schön.,,,,CR0357,Critical
bb923199-adb6-4101-9b8f-384cba4ee086,2025-11-08,2025-11-09,2025-11-12,1275-16-EU,CC-212,"Horticulturist, amenity",VND-30707,François,87-2646399,INV-124899,PO-8475,KRW,29211.38,Wire Transfer,Crédit Agricole,812,030102075,LOMRGBY1NZV,DE51653714873030960871,GPZW15843601866821,Clémence Dumont de la Delaunay,Prouver brûler promettre pauvre visage rouge.,,,,sq0336,Medium
c4bfda00-cd94-4b1f-b589-9ed401117928,2025-11-13,2025-11-15,2025-11-16,5847-21-APAC,CC-704,responsable de plate-forme biotechnologique,VND-58844,Stiebitz AG & Co. KG,41-8435635,INV-563742,PO-9119,CRC,48134.11,SEPA,Deutsche Bank,990,110141752,JBSFGBEH,DE02427759657547159413,UFXL09296397422753,Linda Wright,Tun denn unter viel.,,,,cC9745,High
f5d7e395-b446-4c8b-9e2e-d0d667449186,2025-04-12,2025-04-14,2025-04-14,4951-68-APAC,CC-243,chargé d'études économiques,VND-50624,Dupont S.A.R.L.,60-7438566,INV-696401,PO-8951,OMR,34228.47,ACH,Citigroup,864,129173753,MLHNFRPJ,DE65646815990690867059,377570327855236100,Karl Reyes,Already west recognize.,,,,tl8582,Critical
c6494381-b70c-49ec-9b6a-da1d4dd8a0ce,2025-11-02,2025-11-04,2025-11-04,3070-72-EU,CC-476,Newspaper journalist,VND-77706,Wright-Howard,99-2345308,INV-204210,PO-9725,MXN,16248.26,Credit Card,JPMorgan Chase,458,030245000,WIWUFR5T01Q,DE05256745073870824327,NRPR03476519048225,Margot Ferreira-Marie,Langsam spielen Sonne Name wohnen nun.,6522382071293599,236,05/29,TP4398,Medium
31e87aef-9f2a-4041-a205-50230821972a,2025-04-20,2025-04-20,2025-04-25,2230-14-US,CC-834,Chirurgiemechaniker,VND-27549,O'Neill Inc,06-4442646,INV-488129,PO-5963,RSD,11406.16,Check,Société Générale,958,013485638,DBQEFR79,DE96967872269003399994,XJTF50543534630880,Rhonda Glenn,Wahr Zimmer lachen.,,,,EV3186,Critical
dc4ae9dd-4d55-4aa0-b9c4-c9fdcd469d61,2025-12-01,2025-12-02,2025-12-04,1791-19-EU,CC-210,chef de station de traitement des eaux,VND-61307,Jäkel,82-4650984,INV-710428,PO-6520,NZD,492.06,Wire Transfer,HSBC Holdings,365,051438553,DCNVFRU7,FR1715654680807793125606522,405781705613605661,Robert Burch,Within detail everyone modern.,,,,Iy8489,High
af8f4e99-b10b-464c-a30c-2b421f1ea63b,2025-08-19,2025-08-21,2025-08-23,6261-99-APAC,CC-675,Bankkaufmann,VND-11285,Loiseau Raynaud et Fils,25-2137649,INV-532460,PO-6084,JEP,38510.7,ACH,Commerzbank,186,051686402,OMVIFRNW,FR8160057272100382845463213,68604143776605283170486,Prof. Ekkehard Drubin,Debitis ratione ab doloribus inventore.,,,,su2704,Medium
2848d527-d926-482d-9ef3-6a671fab1955,2025-12-17,2025-12-19,2025-12-22,4109-54-APAC,CC-565,conseiller d'élevage,VND-53427,"Wilson, Tran and Wright",46-6365643,INV-617497,PO-6427,SRD,4514.05,SEPA,Deutsche Bank,449,026860318,MGRUFR17B6P,GB39HYXE14794411646548,PMDA44925842112319,Christopher Davies,Den Blume Sommer Erde zum brauchen.,,,,xo5102,Critical
5995d540-f3e0-448a-a8e7-c8e547240325,2026-01-12,2026-01-14,2026-01-17,1186-32-EU,CC-442,Techniker,VND-45271,Bloch e.G.,52-1048139,INV-505890,PO-8542,GIP,7489.53,Credit Card,HSBC Holdings,948,090561397,BCJWGBO06PU,DE03851196689894539897,VUYQ51614949624494,Rhys Morgan,Rerum eaque et quis aperiam delectus.,4899144404248280,680,01/27,hN3098,Critical
c0ba60c4-3c55-4a8f-aa50-c67ced1f7504,2025-04-11,2025-04-11,2025-04-16,2543-73-EU,CC-884,Binnenschiffer,VND-63406,Brown-Shea,52-6275700,INV-330900,PO-8935,EUR,9201.42,ACH,UBS Group,745,039117689,ZSJYDEAU8LJ,GB31HBBO46181144716958,FVFO56938233268438,Josefine Meister-Hecker,Ab numquam accusantium nisi ipsum architecto.,,,,GT6363,Low
8f1f1f1d-5abd-4623-b7c4-fcdf52af965e,2025-09-29,2025-09-29,2025-10-03,5071-37-US,CC-922,ouvrier plasturgiste,VND-37364,Gosselin Bailly S.A.S.,62-9359888,INV-830346,PO-8118,PGK,5143.95,Check,UBS Group,162,125900108,BBYODEMBTLU,GB26KUIO77447355092260,06780167229014948624047,Ms Heather Read,Numquam minima aperiam.,,,,Rc8160,Medium
222b5fcc-2b52-4961-9d4d-e4997ce2fed4,2025-11-16,2025-11-16,2025-11-21,1893-77-APAC,CC-376,hôte d'accueil,VND-79483,"Lopez, Edwards and Castaneda",42-1998411,INV-739896,PO-8738,ISK,20581.23,Credit Card,Morgan Stanley,818,020621977,OAQIGBRI,GB22XTJQ95854282264680,414264179761978830,Frau Dorina Mülichen,Wort leise bauen Berg etwas Freund.,4421793634591963,554,01/35,Wm7929,High
d34e85a9-3352-4cb9-9900-91c7df79842c,2025-05-10,2025-05-12,2025-05-14,3797-24-APAC,CC-468,gardien de la paix,VND-88379,"Hobbs, Torres and French",86-3204058,INV-828729,PO-7292,KZT,48227.1,SEPA,Morgan Stanley,696,068338565,CGPCGBME,DE07934786402939190183,GFVS02189169158334,Ing. Amelie Kohl B.Sc.,Kommen mehr gefährlich.,,,,sO9093,Medium
6b98d467-4b81-4fe9-aeba-00e2cb44f70a,2025-05-09,2025-05-10,2025-05-14,5864-79-EU,CC-774,"Production designer, theatre/television/film",VND-75227,Blot,21-7859593,INV-863075,PO-7986,RWF,49172.4,Wire Transfer,Goldman Sachs,333,079089997,KXBNFRFZ,FR1508631975643434195968544,LPTK00849103856256,Mark Massey,Quam consequatur non ex.,,,,ij4094,Critical
